growth_rate_hr,relative_ppGpp,source,,,,
0.11376146788990800,2.891891891891890,"Wu et al., 2021",,,,
0.3229357798165140,2.1486486486486500,"Wu et al., 2021",,,,
0.33761467889908300,1.6891891891891900,"Wu et al., 2021",,,,
0.36330275229357800,1.621621621621620,"Wu et al., 2021",,,,
0.35229357798165100,1.891891891891890,"Wu et al., 2021",,,,
0.42752293577981700,1.8783783783783800,"Wu et al., 2021",,,,
0.6495412844036700,1.3108108108108100,"Wu et al., 2021",,,,
0.6788990825688070,1.135135135135140,"Wu et al., 2021",,,,
0.9577981651376150,1.0270270270270300,"Wu et al., 2021",,,,
